"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
16,4,1,2,"true","true",256,16,2.16558496675397e-10,82
2,2,4,2,"true","false",128,32,3.20155802649511e-09,82
1,1,8,2,"true","false",512,128,6.61917925673033e-09,82
10,5,4,2,"true","false",1024,16,2.73248769784218e-10,82
5,5,1,4,"true","false",64,4,2.03091401961084e-10,82
8,2,4,4,"true","false",1024,2,2.68599042430092e-10,82
8,4,8,2,"true","false",256,128,4.03937756208978e-09,82
4,4,16,2,"true","true",128,1,1.45068228870449e-09,82
9,3,4,4,"true","false",1024,512,2.30952094714605e-09,82
3,1,4,4,"true","true",256,1,3.67127089629332e-10,82
12,4,16,4,"true","true",512,1,7.24735741536062e-10,82
3,3,16,4,"true","true",512,512,3.11020166396707e-08,82
8,2,4,4,"true","true",128,2,2.07422190100595e-10,82
2,1,4,2,"true","true",512,1,4.90087298714674e-10,82
6,6,2,2,"true","true",32,4,7.04267362550352e-10,82
24,6,16,2,"true","false",128,32,1.65581638162156e-09,82
1,1,2,4,"true","false",1024,2,4.5980091877637e-10,82
6,3,4,4,"true","true",512,8,2.84699496768717e-10,82
3,1,1,2,"true","true",256,8,3.3092643186062e-10,82
6,2,2,4,"true","true",256,4,2.66446537480538e-10,82
6,6,2,2,"true","true",512,64,7.97650799906632e-10,82
10,5,1,2,"true","true",1024,8,1.49728826550767e-10,82
3,1,8,4,"true","true",32,16,4.4379257514237e-09,82
3,1,1,2,"true","true",64,4,4.83575797536774e-10,82
3,3,2,2,"true","false",128,2,2.90335262767409e-10,82
2,1,1,2,"true","false",512,512,5.32311936084765e-09,82
6,2,4,2,"true","true",32,16,2.12631387490571e-09,82
4,4,4,2,"true","false",1024,2,5.65392294301015e-10,82
8,4,16,2,"true","false",256,16,1.1071383485112e-09,82
12,3,2,4,"true","true",32,2,2.47738242223641e-10,82
18,6,16,2,"true","false",32,2,7.62052185866651e-10,82
6,2,4,2,"true","false",128,32,1.1224345671637e-09,82
15,5,4,2,"true","true",128,64,1.69670854430125e-09,82
12,4,4,4,"true","true",1024,256,1.07068481799465e-09,82
9,3,16,4,"true","true",512,16,5.67004562182601e-10,82
2,2,1,4,"true","false",256,1,1.6106228353854e-10,82
10,5,2,4,"true","false",256,256,3.12016725900887e-09,82
6,6,8,2,"true","false",64,2,6.1808569633269e-10,82
6,2,1,2,"true","false",512,2,2.25690706384202e-10,82
20,5,1,2,"true","true",1024,16,1.87925054909137e-10,82
6,3,2,2,"true","false",256,256,3.31666597574942e-09,82
24,6,2,4,"true","false",512,256,1.49695825691462e-09,82
3,3,8,2,"true","false",256,64,4.13164917397487e-09,83
12,4,2,2,"true","true",512,512,3.79803612687801e-09,83
16,4,8,4,"true","false",512,4,2.67849183857141e-10,83
3,1,2,2,"true","true",256,2,3.67363837381038e-10,83
2,2,4,4,"true","true",1024,256,3.43958780343435e-09,83
8,2,8,4,"true","false",256,2,3.01226263922843e-10,83
9,3,8,4,"true","true",128,2,3.23131933060368e-10,83
3,3,4,2,"true","false",32,32,1.0591975109164e-08,83
16,4,4,2,"true","false",32,4,3.63745043146231e-10,83
3,1,4,2,"true","true",1024,256,1.61897554047933e-09,83
2,1,8,4,"true","true",32,32,1.29621985735069e-08,83
18,6,2,4,"true","false",512,2,1.9434157561874e-10,83
24,6,1,2,"true","false",32,4,3.34136427233283e-10,83
20,5,4,4,"true","false",1024,8,1.8396574525828e-10,83
8,2,16,2,"true","false",512,512,8.08972705311258e-09,83
4,4,2,4,"true","true",1024,512,3.65829696393204e-09,83
20,5,8,2,"true","false",1024,1,3.18650794344418e-10,83
9,3,8,2,"true","false",512,512,5.99284765198772e-09,83
12,4,8,4,"true","true",128,2,2.99587948743802e-10,83
4,1,2,4,"true","false",32,16,2.32972653860087e-09,83
20,5,8,2,"true","true",512,4,2.51886000171895e-10,83
3,3,16,2,"true","true",128,4,1.15871792393142e-09,83
24,6,2,2,"true","true",128,128,2.61207426231093e-09,83
5,5,16,4,"true","true",256,256,3.19984457956236e-08,83
16,4,4,2,"true","true",256,256,2.74843171103223e-09,83
15,5,2,2,"true","false",512,2,1.93533033949766e-10,83
10,5,1,2,"true","true",1024,2,1.60510956498492e-10,83
4,1,4,4,"true","false",1024,1024,4.59748997759421e-09,83
6,6,8,4,"true","false",32,8,3.402804978385e-09,83
4,4,4,2,"true","false",256,32,1.33274726999502e-09,83
6,2,1,4,"true","true",1024,256,1.02946682644866e-09,83
4,4,8,4,"true","true",128,128,1.6038168875064e-08,83
5,5,2,4,"true","false",128,64,2.86987425225159e-09,83
10,5,16,2,"true","true",512,256,8.31566394717069e-09,83
12,3,1,4,"true","false",256,4,1.75941972817565e-10,83
3,3,4,2,"true","true",256,1,5.10605898217947e-10,83
3,3,16,4,"true","true",128,128,2.79403821452828e-08,83
5,5,8,4,"true","false",32,8,3.52635575246477e-09,83
20,5,2,4,"true","false",1024,2,1.99851932283297e-10,83
12,4,4,2,"true","true",128,2,2.09128533734209e-10,83
9,3,4,4,"true","true",256,8,2.2473596371287e-10,83
10,5,16,2,"true","true",64,8,1.68492321007807e-09,83
8,4,1,2,"true","true",256,1,1.48561653020949e-10,83
9,3,2,2,"true","false",256,64,9.73286210008045e-10,83
12,6,8,4,"true","false",512,8,4.79892833994489e-10,83
20,5,8,2,"true","false",256,1,2.36180215688459e-10,83
9,3,2,4,"true","false",1024,64,3.78959310805634e-10,83
4,2,4,2,"true","true",256,4,3.29816625739538e-10,83
16,4,1,4,"true","false",512,64,3.81337539866019e-10,83
3,3,1,4,"true","false",512,64,4.39781472367702e-10,83
3,1,4,4,"true","false",32,16,3.0685007622548e-09,83
12,4,4,2,"true","true",512,8,2.08687766566312e-10,83
2,2,8,4,"true","false",256,128,9.27753222103691e-09,83
12,3,4,2,"true","false",1024,2,2.30421718924559e-10,83
8,2,8,2,"true","true",1024,512,2.70170757906867e-09,83
5,5,4,2,"true","false",32,4,1.26302704810129e-09,83
18,6,4,4,"true","true",128,128,3.46625942400752e-09,83
2,2,8,2,"true","true",128,4,8.70550168000493e-10,83
9,3,16,4,"true","true",128,8,7.779855671662e-10,83
3,1,16,4,"true","true",1024,128,2.16591256275476e-09,83
2,2,16,4,"true","false",64,1,1.57168018032338e-09,83
12,6,4,4,"true","true",256,1,2.32526385327725e-10,83
3,3,2,4,"true","false",32,16,3.14355622935051e-09,83
15,5,8,4,"true","false",256,2,2.91000745768105e-10,83
3,1,2,4,"true","false",256,128,3.06775146625786e-09,83
1,1,4,2,"true","true",1024,16,7.76461159810928e-10,83
8,4,16,4,"true","false",128,16,1.70587727962425e-09,83
1,1,2,2,"true","true",1024,2,4.59513514149926e-10,83
12,3,4,2,"true","false",128,64,1.38708976348554e-09,83
6,2,1,2,"true","false",1024,2,2.3669978657914e-10,83
4,4,2,4,"true","true",128,8,4.41390873516051e-10,83
3,1,1,4,"true","true",128,4,3.30848275757769e-10,83
2,2,4,4,"true","false",32,32,1.24577948351523e-08,83
8,2,8,4,"true","true",512,2,3.27025490914215e-10,83
12,3,1,4,"true","true",1024,128,4.50045966381128e-10,83
6,3,1,2,"true","true",64,64,3.25754336811295e-09,83
4,2,4,2,"true","true",128,2,3.32384988792064e-10,83
16,4,1,2,"true","false",256,4,1.6150527129319e-10,83
24,6,2,2,"true","false",1024,64,2.62212205144276e-10,83
2,1,4,2,"true","true",512,32,7.08001302396539e-10,83
18,6,8,2,"true","true",256,4,2.86752497257387e-10,83
2,1,1,4,"true","true",64,8,7.356856445097e-10,83
8,4,16,2,"true","true",256,64,3.42419584488116e-09,83
1,1,1,2,"true","true",32,32,5.37812076121873e-09,83
4,2,16,4,"true","false",32,8,3.96304750636958e-09,83
10,5,1,4,"true","true",128,1,1.44002598602633e-10,83
18,6,16,2,"true","true",512,256,5.89815721949555e-09,83
10,5,16,2,"true","true",512,32,1.12008099296328e-09,83
2,1,1,2,"true","true",256,256,5.30685058764581e-09,83
18,6,4,4,"true","false",1024,1,2.33753373752473e-10,83
3,1,8,2,"true","false",256,2,5.40933963816614e-10,84
1,1,4,2,"true","true",32,1,1.15453947589258e-09,84
9,3,16,4,"true","false",32,16,4.43091493895902e-09,84
3,1,4,4,"true","false",64,32,3.08105736436042e-09,84
16,4,4,2,"true","true",128,32,6.61286567163705e-10,84
18,6,8,2,"true","true",256,8,2.78140000798759e-10,84
8,2,1,4,"true","true",32,1,2.29814617518974e-10,84
6,6,2,4,"true","true",128,2,2.49720033022941e-10,84
18,6,1,2,"true","true",256,128,1.52831340840547e-09,84
4,2,2,4,"true","false",128,2,1.86826975732211e-10,84
4,1,4,4,"true","true",32,16,2.33464225831603e-09,84
6,3,4,2,"true","true",1024,4,3.15671233495347e-10,84
20,5,8,2,"true","false",256,8,2.30382477666853e-10,84
12,4,4,2,"true","true",64,64,3.57318542043506e-09,84
6,3,8,4,"true","true",1024,512,5.29158082993451e-09,84
2,2,1,2,"true","true",64,4,2.75506990277795e-10,84
16,4,1,4,"true","true",128,16,3.61841467486303e-10,84
6,2,2,2,"true","false",256,8,2.62971820215743e-10,84
12,3,1,4,"true","false",256,128,1.43458542312547e-09,84
4,1,1,2,"true","false",128,4,3.09598287037641e-10,84
8,2,16,4,"true","true",512,1,6.01860387155596e-10,84
1,1,16,4,"true","false",64,8,5.67808343173354e-09,84
6,3,1,4,"true","false",1024,128,4.82175005012362e-10,84
15,5,1,4,"true","false",128,16,4.12372017185967e-10,84
2,1,16,2,"true","false",128,8,1.74089324824211e-09,84
4,1,1,4,"true","false",64,8,6.61045526791814e-10,84
6,6,4,4,"true","false",32,2,7.4114506202271e-10,84
2,1,1,4,"true","false",256,256,5.31375189431766e-09,84
2,1,8,4,"true","true",128,128,1.29849333050541e-08,84
12,4,1,2,"true","true",1024,32,2.16681087387789e-10,84
20,5,16,4,"true","true",128,64,3.33172305333125e-09,84
4,2,4,4,"true","false",512,2,3.38169297034062e-10,84
2,1,1,2,"true","true",1024,512,2.72225543883206e-09,84
12,3,1,4,"true","true",1024,16,2.12491586814447e-10,84
3,3,16,4,"true","false",256,8,1.24260837997192e-09,84
5,5,2,2,"true","false",256,2,2.61289198902842e-10,84
3,1,4,4,"true","true",256,8,3.7065440759996e-10,84
6,2,4,2,"true","false",64,32,2.14691488629378e-09,84
5,5,8,2,"true","true",128,4,6.20441192678065e-10,84
3,1,2,2,"true","true",512,128,1.60507948250644e-09,84
2,2,2,4,"true","false",64,32,3.72616657660337e-09,84
2,2,4,2,"true","true",128,2,5.97550288018758e-10,84
1,1,1,4,"true","false",256,4,2.29331683407757e-10,84
10,5,2,2,"true","true",128,64,1.44371511664008e-09,84
10,5,4,4,"true","false",256,128,2.64783847076795e-09,84
12,3,8,4,"true","true",128,1,2.51728173757341e-10,84
2,2,2,4,"true","true",128,8,5.41985909024511e-10,84
5,5,8,4,"true","false",512,2,6.61619507855864e-10,84
12,4,4,2,"true","false",1024,256,1.06265204331249e-09,84
4,2,1,2,"true","false",32,4,5.19863697472609e-10,84
6,6,16,2,"true","true",128,4,1.30831989402371e-09,84
5,5,16,2,"true","false",32,16,1.13299104303755e-08,84
2,1,2,4,"true","true",1024,1024,5.38922206289359e-09,84
3,3,2,4,"true","true",1024,8,2.70785940878627e-10,84
8,2,4,4,"true","true",32,32,3.11709098353118e-09,84
18,6,16,4,"true","false",128,128,9.18762594740726e-09,84
8,4,2,4,"true","true",32,8,7.50837499660192e-10,84
2,1,16,4,"true","false",512,32,1.71276599208198e-09,84
4,4,2,4,"true","false",512,8,2.81197843600909e-10,84
4,1,4,4,"true","true",512,8,3.07005032264879e-10,84
3,3,8,4,"true","true",1024,32,7.7837043209741e-10,84
3,1,4,2,"true","true",256,1,3.67140873121629e-10,84
10,5,1,4,"true","false",512,4,1.4121794253326e-10,84
5,5,1,4,"true","false",128,1,1.21549064031158e-10,84
9,3,2,2,"true","false",512,32,3.31712172537078e-10,84
8,2,16,2,"true","false",1024,2,6.87689202701281e-10,84
3,1,2,2,"true","true",512,4,3.62286306267872e-10,84
1,1,16,4,"true","false",128,8,3.19876573086551e-09,84
8,4,2,2,"true","true",64,32,1.49053997318789e-09,84
16,4,1,2,"true","false",256,1,1.69120587188357e-10,84
6,6,16,4,"true","false",64,8,3.06395253275331e-09,84
3,1,1,4,"true","true",32,8,1.44850162065737e-09,84
8,2,4,4,"true","true",256,64,8.49338034155011e-10,84
2,1,8,4,"true","false",128,32,3.41030382029775e-09,84
4,4,2,2,"true","false",128,4,2.61072380622693e-10,84
2,2,2,2,"true","false",64,16,1.88518702354217e-09,84
3,1,8,2,"true","false",64,32,4.45550100911415e-09,84
2,2,2,4,"true","true",128,1,3.38734981631673e-10,84
12,6,16,2,"true","true",64,2,7.65487922960188e-10,84
8,2,16,4,"true","false",32,16,3.87333860624849e-09,84
16,4,4,2,"true","false",256,2,1.60440108458654e-10,84
15,5,4,4,"true","false",32,16,1.58086657501463e-09,84
3,1,8,2,"true","false",1024,2,6.75213976495492e-10,84
5,5,8,2,"true","true",64,1,6.89036584597629e-10,84
4,2,4,4,"true","true",1024,8,3.67080095069722e-10,84
4,1,1,4,"true","false",32,2,4.17621256740805e-10,84
6,2,4,4,"true","true",64,64,4.28283731178868e-09,84
12,3,8,2,"true","false",1024,128,6.97990859547632e-10,84
1,1,8,4,"true","true",256,1,1.24688621235554e-09,84
3,1,2,4,"true","true",64,2,3.86369658163074e-10,84
16,4,1,2,"true","false",1024,1024,3.49249754217156e-09,85
18,6,2,4,"true","false",64,2,1.86841029226682e-10,85
10,5,1,2,"true","true",128,2,1.43886857500089e-10,85
3,1,1,2,"true","true",512,4,3.22922794731291e-10,85
9,3,8,4,"true","false",128,1,3.29275005149909e-10,85
4,4,2,2,"true","false",1024,1,2.69388261856737e-10,85
12,6,8,2,"true","true",512,32,5.93736746114401e-10,85
15,5,1,4,"true","true",512,8,1.77878450011805e-10,85
5,5,4,4,"true","true",128,8,6.99790907822874e-10,85
4,2,8,4,"true","false",256,8,4.89869259516603e-10,85
16,4,4,2,"true","true",1024,8,1.97007372625094e-10,85
18,6,8,2,"true","false",64,32,2.51540892965634e-09,85
3,3,8,4,"true","false",32,4,2.16464772937664e-09,85
4,4,1,2,"true","true",512,8,1.30182841859248e-10,85
4,2,1,4,"true","false",32,1,2.65943334794246e-10,85
6,6,1,4,"true","false",64,1,1.26460519328544e-10,85
8,4,2,4,"true","false",1024,32,1.74656498639442e-10,85
16,4,8,2,"true","false",512,2,2.78975638863371e-10,85
4,4,8,4,"true","true",512,256,8.83605911167175e-09,85
4,4,4,2,"true","false",32,8,2.50948894543012e-09,85
24,6,2,4,"true","true",1024,256,8.65289196300156e-10,85
4,1,2,2,"true","true",64,8,6.62692217722651e-10,85
12,6,2,4,"true","false",256,16,2.14936335682552e-10,85
20,5,2,4,"true","true",64,4,2.07385227709137e-10,85
12,4,4,4,"true","true",128,1,2.07260580963265e-10,85
18,6,1,2,"true","false",64,4,2.40851148443272e-10,85
1,1,4,4,"true","true",1024,8,7.80136512904616e-10,85
12,4,1,2,"true","true",128,64,1.48873212055872e-09,85
4,2,8,4,"true","true",32,16,4.64988660158145e-09,85
2,1,4,4,"true","true",64,64,9.04512604759732e-09,85
6,6,4,4,"true","true",64,8,1.20347498504679e-09,85
12,4,1,4,"true","false",512,8,1.93075337095657e-10,85
5,5,8,2,"true","true",512,512,1.84733526342784e-08,85
6,3,8,2,"true","true",256,16,6.38448568268838e-10,85
12,4,2,2,"true","true",128,128,3.5385563391732e-09,85
8,4,1,4,"true","false",1024,512,1.85758735021542e-09,85
8,4,8,2,"true","false",256,256,8.244546464421e-09,85
18,6,8,2,"true","true",64,4,4.11637401712394e-10,85
6,6,16,2,"true","false",256,32,3.45753808807382e-09,85
10,5,16,2,"true","false",256,128,7.23381233747877e-09,85
12,3,4,4,"true","true",512,32,2.41779642854762e-10,85
1,1,1,2,"true","false",128,1,2.30075899662735e-10,85
4,4,8,2,"true","false",1024,256,4.69083447748707e-09,85
24,6,16,4,"true","true",64,32,3.1774290708378e-09,85
24,6,1,2,"true","true",256,256,2.74991183174578e-09,85
10,5,1,2,"true","false",1024,64,2.55907105924504e-10,85
10,5,2,2,"true","true",256,128,1.51631397180565e-09,85
4,4,16,2,"true","false",64,16,6.21283779913265e-09,85
12,6,1,4,"true","false",512,64,4.11299655952431e-10,85
12,4,4,2,"true","false",128,8,2.99635250054039e-10,85
1,1,2,2,"true","true",32,32,1.08322716994549e-08,85
8,2,2,2,"true","true",64,1,2.07624891051851e-10,85
5,5,2,2,"true","false",1024,8,3.06000576285038e-10,85
6,2,8,4,"true","false",256,32,9.13288066249127e-10,85
4,1,1,4,"true","true",1024,16,3.15267799039032e-10,85
24,6,8,2,"true","false",64,4,3.11719764248528e-10,85
5,5,8,4,"true","true",512,16,6.55305387981643e-10,85
9,3,1,4,"true","false",64,32,1.65217499632166e-09,85
6,2,1,4,"true","false",64,8,5.57743732696499e-10,85
4,1,1,4,"true","true",32,1,3.47289559944371e-10,85
3,3,8,4,"true","true",1024,512,1.04879111360289e-08,85
4,4,2,4,"true","false",512,32,4.4584335885984e-10,85
18,6,8,4,"true","false",64,32,2.51739738252791e-09,85
4,1,16,4,"true","false",128,32,2.86201979308809e-09,85
3,3,1,2,"true","false",32,1,2.86086583532232e-10,85
8,4,2,4,"true","false",128,4,1.54774376344699e-10,85
3,1,16,2,"true","true",128,64,7.16300852857513e-09,85
10,5,1,2,"true","false",512,4,1.4233363476334e-10,85
3,1,4,4,"true","true",32,1,4.55058893138074e-10,85
4,4,4,4,"true","true",32,32,9.71219408557704e-09,85
6,6,4,4,"true","false",1024,32,4.65118794732863e-10,85
2,1,4,2,"true","true",512,8,4.66367850926165e-10,85
10,5,4,2,"true","true",256,128,2.64591288120233e-09,85
20,5,1,2,"true","true",32,1,1.66664302924347e-10,85
2,2,8,2,"true","false",128,16,2.46040454706533e-09,85
12,4,4,2,"true","true",128,128,3.53061055800517e-09,85
2,2,2,2,"true","false",32,2,6.68907031909203e-10,85
10,5,8,2,"true","false",256,32,1.00593420438312e-09,85
4,2,2,2,"true","false",32,16,1.85463705519981e-09,85
3,1,8,4,"true","true",32,16,4.4379257514237e-09,85
2,2,8,4,"true","false",64,8,2.46726000360728e-09,85
6,3,1,2,"true","false",1024,2,1.64121934936074e-10,85
6,3,8,4,"true","true",1024,8,4.72727451203887e-10,85
12,3,2,4,"true","true",1024,1,2.35412767512347e-10,85
12,6,4,4,"true","true",64,16,1.20810473831597e-09,85
3,3,1,4,"true","true",64,16,8.05706574074031e-10,85
18,6,2,2,"true","true",1024,32,2.35001118677771e-10,85
24,6,16,4,"true","true",32,2,5.87761369881706e-10,85
18,6,2,2,"true","true",1024,4,2.20540751900883e-10,85
12,4,8,4,"true","true",32,8,1.31996397985397e-09,85
15,5,2,2,"true","true",512,256,1.88205544112862e-09,86
16,4,8,2,"true","true",64,2,2.31928469888342e-10,86
12,3,1,2,"true","true",64,16,7.25973753054931e-10,86
8,4,1,4,"true","true",256,2,1.50451828165866e-10,86
4,2,1,4,"true","true",128,32,9.61437562980474e-10,86
12,6,1,4,"true","false",512,64,4.11299655952431e-10,86
2,2,2,2,"true","false",32,1,5.11351087624256e-10,86
4,4,2,4,"true","false",256,32,7.85425006210286e-10,86
4,2,8,2,"true","true",256,16,7.52928529679753e-10,86
9,3,4,2,"true","true",512,64,5.50214221721137e-10,86
1,1,1,2,"true","true",512,8,2.33567324175449e-10,86
6,3,4,4,"true","true",128,8,4.37869607961578e-10,86
20,5,8,2,"true","false",128,8,3.19700081663586e-10,86
12,3,1,2,"true","false",1024,16,2.17927051279028e-10,86
1,1,1,4,"true","true",1024,1,2.67203725644586e-10,86
12,3,8,2,"true","false",256,8,2.5619239660549e-10,86
2,1,1,4,"true","true",64,4,4.27875539104468e-10,86
12,6,8,2,"true","true",1024,512,5.24228365725581e-09,86
12,6,4,2,"true","true",64,1,2.47026661829669e-10,86
2,2,4,2,"true","false",1024,1,7.73248254916041e-10,86
9,3,4,2,"true","false",512,64,5.51030040519142e-10,86
16,4,8,4,"true","true",256,16,3.36119942549004e-10,86
10,5,1,4,"true","false",32,32,2.72453947080968e-09,86
4,1,1,4,"true","true",64,8,6.60348696774641e-10,86
16,4,16,2,"true","true",512,1,6.39994371127764e-10,86
2,2,4,4,"true","true",256,2,6.01996601477345e-10,86
4,4,8,2,"true","true",1024,2,8.66436905285746e-10,86
8,4,2,4,"true","false",128,64,1.46602804036731e-09,86
6,2,4,4,"true","true",256,256,4.19565498206543e-09,86
5,5,8,4,"true","false",32,8,3.52635575246477e-09,86
20,5,8,4,"true","false",128,128,4.01076419743695e-09,86
12,3,2,2,"true","false",32,2,2.48450233603802e-10,86
8,2,1,4,"true","false",512,512,3.23508308967237e-09,86
1,1,4,4,"true","false",128,32,4.60835616610207e-09,86
2,1,1,2,"true","false",1024,64,4.14175857233314e-10,86
2,2,1,4,"true","false",1024,64,2.88379052876645e-10,86
16,4,8,4,"true","false",64,16,1.01041557550287e-09,86
20,5,4,2,"true","true",512,16,1.67343092129723e-10,86
12,6,8,4,"true","true",32,2,6.00989437840043e-10,86
9,3,4,4,"true","true",128,16,5.37731885969344e-10,86
4,2,2,4,"true","false",1024,16,1.74656387410887e-10,86
15,5,2,2,"true","false",256,4,1.94864747941163e-10,86
4,4,4,2,"true","false",64,64,1.0660428818306e-08,86
8,2,16,2,"true","false",256,4,5.07760676887663e-10,86
24,6,1,2,"true","true",32,8,6.06138915231401e-10,86
12,4,1,4,"true","true",128,64,1.48866783300151e-09,86
15,5,8,4,"true","true",512,512,6.22734837219646e-09,86
8,4,16,2,"true","false",512,32,1.15795878025785e-09,86
16,4,2,4,"true","true",1024,64,2.50693425494252e-10,86
10,5,16,4,"true","false",64,4,1.0578585779221e-09,86
12,6,2,2,"true","true",512,256,1.64489138339448e-09,86
4,4,8,4,"true","true",256,128,8.10182806838648e-09,86
20,5,2,4,"true","true",32,8,6.35383714095811e-10,86
8,4,8,4,"true","true",512,32,6.15302474408377e-10,86
12,4,8,2,"true","true",32,32,4.85181274692073e-09,86
4,1,4,2,"true","false",64,4,3.98808188716114e-10,86
8,4,8,2,"true","false",32,8,1.91379798430698e-09,86
9,3,1,4,"true","true",512,16,2.00746744191894e-10,86
3,1,1,2,"true","true",32,16,2.7318763380015e-09,86
8,2,16,4,"true","true",32,4,1.18629828032266e-09,86
10,5,1,2,"true","true",256,128,1.51185547895377e-09,86
12,3,2,4,"true","true",32,4,3.96733489053776e-10,86
4,4,8,4,"true","false",64,2,6.82180409028784e-10,86
24,6,1,2,"true","true",512,128,7.2026321091903e-10,86
4,1,8,2,"true","false",256,32,9.74359912650274e-10,86
24,6,16,2,"true","true",256,1,4.88637378250308e-10,86
6,2,4,2,"true","false",1024,2,3.25568500413643e-10,86
8,4,2,4,"true","false",32,16,1.43933848336664e-09,86
3,1,16,2,"true","false",256,8,8.85495430562417e-10,86
18,6,16,4,"true","true",256,8,5.76102069569599e-10,86
8,2,4,2,"true","true",64,2,2.10281633689039e-10,86
6,2,1,2,"true","true",32,32,3.65828473895028e-09,86
8,2,1,2,"true","true",512,4,2.08534492395538e-10,86
18,6,16,2,"true","false",256,8,5.71515457646153e-10,86
24,6,16,4,"true","true",256,16,5.98623783817016e-10,86
6,3,1,4,"true","true",32,8,8.2430461197679e-10,86
18,6,1,2,"true","true",512,16,1.70773082305768e-10,86
2,2,4,2,"true","true",256,1,5.8750171966594e-10,86
3,1,2,4,"true","true",128,16,8.91970511289221e-10,86
15,5,1,4,"true","true",256,256,3.12566839293499e-09,86
16,4,1,4,"true","false",1024,8,1.95439529795982e-10,86
5,5,1,4,"true","false",64,32,1.41090999722285e-09,86
20,5,8,2,"true","false",256,64,1.02850503052735e-09,86
20,5,16,2,"true","true",256,4,4.90578465467169e-10,86
5,5,4,4,"true","false",1024,4,5.32533899607284e-10,86
8,4,2,4,"true","true",256,2,1.53625920151938e-10,86
9,3,2,2,"true","false",128,2,2.26975910810821e-10,86
3,1,2,2,"true","true",1024,8,3.59351601194188e-10,86
15,5,1,2,"true","false",512,16,1.79148453984142e-10,86
10,5,2,4,"true","true",128,1,1.43309851528011e-10,86
12,6,8,4,"true","false",512,1,5.13899995397447e-10,87
12,4,4,4,"true","false",128,8,3.0407219249111e-10,87
5,5,16,2,"true","true",64,16,5.98213312145714e-09,87
6,2,4,4,"true","false",32,32,4.14915410614112e-09,87
1,1,1,2,"true","false",256,16,3.9384116882657e-10,87
4,4,1,4,"true","false",64,32,1.48403469794756e-09,87
12,3,8,4,"true","false",512,64,6.14245182902729e-10,87
6,3,4,4,"true","false",512,2,2.87246576008023e-10,87
12,6,8,2,"true","false",256,16,5.59693890083616e-10,87
12,4,2,4,"true","true",128,32,8.85326759228998e-10,87
12,6,2,2,"true","true",128,1,1.38258953067267e-10,87
2,2,2,4,"true","false",512,64,9.90968697815884e-10,87
12,4,4,2,"true","false",1024,4,2.47802691057297e-10,87
5,5,1,2,"true","true",64,4,2.01876385987316e-10,87
15,5,2,2,"true","true",1024,1,2.51036368107927e-10,87
12,4,4,2,"true","true",128,2,2.09128533734209e-10,87
8,4,2,2,"true","false",1024,512,1.76325801538843e-09,87
2,1,8,2,"true","true",1024,2,8.38489297988409e-10,87
4,2,8,2,"true","false",512,1,5.11173628039159e-10,87
8,4,2,2,"true","false",512,128,8.03157957999521e-10,87
1,1,1,4,"true","true",256,32,7.2455431973455e-10,87
6,2,8,2,"true","false",1024,4,4.53604672624904e-10,87
4,1,16,2,"true","false",32,32,1.04937786321559e-08,87
20,5,4,2,"true","true",1024,512,1.68429745397253e-09,87
8,2,1,2,"true","true",512,32,2.7900236853059e-10,87
9,3,2,2,"true","true",128,8,3.2947378372498e-10,87
18,6,16,4,"true","false",128,4,5.53104806553968e-10,87
6,2,4,4,"true","false",256,64,1.12556749442199e-09,87
6,3,16,2,"true","true",1024,2,8.3919411612377e-10,87
15,5,1,2,"true","false",1024,1024,4.13992551894721e-09,87
3,3,4,4,"true","true",256,128,5.56995056849314e-09,87
16,4,1,2,"true","false",32,2,2.24877052779362e-10,87
8,4,4,2,"true","true",1024,4,2.825558129116e-10,87
20,5,1,4,"true","false",32,1,1.65379796442849e-10,87
2,1,2,4,"true","false",512,128,1.3943411095713e-09,87
4,2,8,2,"true","false",32,32,9.13859112835947e-09,87
8,2,16,4,"true","true",512,256,4.11860911617455e-09,87
20,5,8,4,"true","false",512,32,3.36243442679651e-10,87
15,5,4,2,"true","true",32,2,3.00969286118734e-10,87
4,2,16,2,"true","true",1024,512,8.86442316552989e-09,87
4,1,2,4,"true","true",128,1,3.00757464738086e-10,87
9,3,8,2,"true","false",256,8,3.21857985947235e-10,87
4,2,4,4,"true","false",256,1,3.42315125112275e-10,87
2,1,2,4,"true","true",512,1,2.87010815909547e-10,87
4,2,8,2,"true","true",1024,1,6.28915064468409e-10,87
2,2,1,2,"true","true",256,32,4.94178388456285e-10,87
4,4,1,4,"true","false",512,128,8.05319975223204e-10,87
5,5,16,2,"true","false",64,32,1.22186447813146e-08,87
10,5,1,4,"true","false",512,64,4.11805682657907e-10,87
16,4,1,4,"true","false",1024,256,8.08534458312109e-10,87
2,2,16,4,"true","false",256,2,1.39437926185024e-09,87
6,6,2,4,"true","true",512,128,1.55321185636648e-09,87
8,2,16,4,"true","true",32,32,7.48557836812907e-09,87
24,6,16,2,"true","true",128,16,8.906659127177e-10,87
6,3,8,4,"true","true",32,1,5.23999862124364e-10,87
12,3,16,2,"true","false",64,64,6.93120094213507e-09,87
6,2,1,2,"true","true",32,2,3.62520304261175e-10,87
1,1,2,2,"true","false",512,4,4.75979049836081e-10,87
6,6,8,2,"true","true",128,32,3.64836846847891e-09,87
1,1,2,2,"true","true",1024,256,2.74069386560829e-09,87
