"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
12,4,1,2,"true","false",128,8,2.65926956917659e-10,82
10,5,4,4,"true","false",256,32,6.60682975520979e-10,82
10,5,2,4,"true","false",128,32,7.10191586858042e-10,83
12,6,4,2,"true","false",1024,512,3.36178522852845e-09,83
4,4,4,2,"true","true",512,16,4.53266207468447e-10,83
4,2,8,4,"true","true",512,32,7.46340462489216e-10,83
4,1,1,4,"true","false",256,128,2.33176591997419e-09,83
9,3,1,4,"true","false",256,1,1.98499975299599e-10,83
6,2,4,4,"true","false",1024,1,3.36264278708007e-10,83
8,2,8,2,"true","true",256,8,3.05012022051725e-10,83
6,3,8,2,"true","false",32,32,7.83306284377656e-09,83
2,2,16,2,"true","false",512,32,2.22859209591258e-09,83
9,3,8,4,"true","true",512,64,8.07881585968094e-10,83
12,3,8,4,"true","true",512,8,2.68915394916818e-10,83
6,3,1,2,"true","true",128,16,4.33247467331102e-10,83
15,5,8,2,"true","false",64,2,2.85266242634259e-10,83
12,6,8,2,"true","true",32,32,7.1117192973122e-09,83
3,3,8,2,"true","false",32,32,1.57034669699595e-08,83
6,6,8,4,"true","true",64,32,7.43568395379761e-09,83
20,5,4,4,"true","true",64,64,2.71301306731324e-09,83
24,6,8,2,"true","true",1024,2,3.07869587634863e-10,83
3,1,8,4,"true","true",256,32,1.28756641861886e-09,83
5,5,4,4,"true","false",64,4,6.98967711435241e-10,83
8,2,16,2,"true","false",512,8,5.45008632042609e-10,83
2,1,1,4,"true","true",1024,8,2.49638076005308e-10,83
12,3,2,4,"true","true",512,4,1.79649232038084e-10,83
3,1,4,4,"true","false",256,128,3.06463189590539e-09,83
2,1,2,4,"true","false",128,64,2.68002198154815e-09,83
3,1,2,2,"true","false",128,4,3.69244251942584e-10,83
6,3,16,4,"true","false",256,8,7.18406474620258e-10,83
8,2,1,2,"true","true",256,128,1.62257906980777e-09,83
12,4,2,4,"true","false",32,8,8.91877377525378e-10,83
4,4,4,4,"true","true",512,1,4.72885122132085e-10,83
12,4,8,2,"true","true",1024,32,3.71893212048512e-10,83
1,1,1,4,"true","true",32,2,6.55528745368379e-10,83
12,3,8,2,"true","true",32,32,3.93248137443503e-09,83
3,3,1,2,"true","true",1024,512,1.9123818722109e-09,83
3,3,8,2,"true","false",32,8,4.05864400038827e-09,83
6,3,16,2,"true","true",512,128,3.76746839031474e-09,83
5,5,1,4,"true","false",128,2,1.22318069740129e-10,83
15,5,2,4,"true","true",256,32,4.74751876927154e-10,83
6,3,1,4,"true","false",512,256,1.71117974395783e-09,83
24,6,4,4,"true","true",64,32,1.25056098107589e-09,83
3,3,8,4,"true","false",512,1,7.35626768807022e-10,83
4,1,8,2,"true","true",512,256,3.3505413475006e-09,83
6,6,2,2,"true","true",32,4,7.04267362550352e-10,83
4,2,2,2,"true","false",32,16,1.85463705519981e-09,83
3,1,2,2,"true","true",128,16,8.92325666321254e-10,83
8,4,1,4,"true","true",128,1,1.50987082658781e-10,83
12,4,8,4,"true","true",256,32,7.35421539191761e-10,83
3,3,4,2,"true","false",128,128,1.10452382151769e-08,83
12,6,8,4,"true","false",64,32,3.74764952780181e-09,83
4,4,4,2,"true","true",64,64,1.06775182381775e-08,84
5,5,8,2,"true","false",512,128,4.10757110180724e-09,84
5,5,4,4,"true","true",32,16,4.60972659242357e-09,84
16,4,1,4,"true","false",256,16,2.22271370365802e-10,84
10,5,2,4,"true","false",128,32,7.10191586858042e-10,84
24,6,1,4,"true","false",1024,16,1.78371579121577e-10,84
5,5,8,4,"true","false",64,32,7.3501850288651e-09,84
16,4,16,4,"true","false",256,16,6.3056958225913e-10,84
8,2,2,2,"true","true",64,16,8.46986471016826e-10,84
9,3,16,2,"true","true",512,8,5.70115302731515e-10,84
2,2,4,4,"true","false",32,1,7.71939012388995e-10,84
8,2,1,4,"true","false",32,16,1.61747508482319e-09,84
4,2,2,2,"true","true",64,2,1.90425657451563e-10,84
6,6,2,2,"true","false",512,32,4.18045368015587e-10,84
2,1,2,2,"true","false",32,16,2.67768167627213e-09,84
8,2,8,2,"true","true",256,16,4.18423350849316e-10,84
5,5,1,4,"true","false",1024,256,8.75668505541854e-10,84
20,5,1,4,"true","true",1024,256,8.00466473365053e-10,84
16,4,4,4,"true","false",512,2,1.69352046089393e-10,84
6,3,2,2,"true","true",1024,512,1.8841082509894e-09,84
1,1,4,4,"true","false",1024,16,7.72329018922137e-10,84
4,2,16,4,"true","true",64,2,7.85255849949894e-10,84
12,4,2,4,"true","false",128,1,2.04508210979493e-10,84
1,1,2,4,"true","true",256,32,1.43061594442787e-09,84
2,1,8,4,"true","false",128,16,1.84380065130828e-09,84
8,2,1,2,"true","false",1024,512,1.81804592175145e-09,84
10,5,8,2,"true","false",64,4,5.82742148821241e-10,84
6,2,4,4,"true","true",1024,16,3.28409819019248e-10,84
12,3,1,2,"true","true",32,32,2.65599281405209e-09,84
20,5,16,2,"true","true",128,64,3.33502876082305e-09,84
2,2,8,2,"true","false",256,4,8.67815234853104e-10,84
8,4,2,2,"true","false",256,256,3.1615208419791e-09,84
24,6,1,2,"true","true",512,128,7.2026321091903e-10,84
2,2,16,4,"true","false",128,16,4.04826524578332e-09,84
20,5,1,2,"true","true",128,8,2.07119631312674e-10,84
15,5,1,4,"true","false",256,1,1.74494426923639e-10,84
12,6,1,4,"true","true",512,128,7.9029862598038e-10,84
18,6,8,4,"true","true",32,1,3.31107273886696e-10,84
3,3,8,4,"true","false",512,16,7.23191026018592e-10,84
8,4,4,4,"true","false",1024,32,2.94360283475621e-10,84
10,5,4,4,"true","false",512,8,2.41123837394921e-10,84
1,1,2,2,"true","true",64,8,1.41777810700608e-09,84
5,5,2,4,"true","true",1024,1024,8.28532502169142e-09,84
6,3,1,2,"true","true",64,16,8.24456574637814e-10,84
2,1,8,2,"true","true",256,8,7.09472964996846e-10,84
4,4,1,2,"true","false",128,8,2.13457354054719e-10,84
6,3,2,2,"true","false",512,4,1.5917115273967e-10,84
18,6,2,2,"true","true",512,128,9.5114446640082e-10,84
9,3,1,2,"true","false",512,4,1.99595884371813e-10,84
4,1,16,4,"true","false",128,64,5.42382229692373e-09,84
3,1,1,4,"true","false",32,16,2.72816398533651e-09,85
5,5,8,2,"true","true",1024,32,6.67005899350906e-10,85
16,4,4,4,"true","true",32,32,2.44003162109332e-09,85
6,3,1,4,"true","true",32,1,2.23852904211423e-10,85
3,3,16,4,"true","true",256,32,3.5281503722467e-09,85
10,5,8,2,"true","true",128,1,3.56601300383848e-10,85
12,6,1,4,"true","false",512,8,1.37625823874028e-10,85
2,2,2,2,"true","true",32,8,1.87952623069411e-09,85
2,1,1,2,"true","true",1024,128,7.48014974423084e-10,85
4,1,2,2,"true","true",64,2,3.08409872379058e-10,85
6,2,16,2,"true","true",512,2,6.41302993901685e-10,85
15,5,2,2,"true","false",128,32,8.40873128169609e-10,85
3,1,8,4,"true","true",128,1,5.4972138872647e-10,85
16,4,4,2,"true","true",128,2,1.57132972686489e-10,85
4,1,16,4,"true","false",128,64,5.42382229692373e-09,85
1,1,8,4,"true","true",32,8,6.6828089668887e-09,85
8,4,2,2,"true","false",128,4,1.45498665651884e-10,85
10,5,1,4,"true","false",1024,1,1.75798533552593e-10,85
2,2,16,4,"true","false",128,32,7.71059713176404e-09,85
12,3,2,2,"true","true",128,8,2.35300216931424e-10,85
8,2,2,4,"true","false",256,8,2.09115163478946e-10,85
4,2,8,4,"true","true",1024,1,6.31611712272269e-10,85
8,4,16,4,"true","false",256,64,3.37612638079568e-09,85
12,6,2,4,"true","false",1024,1024,4.2948662415824e-09,85
2,1,8,2,"true","true",1024,512,6.84171792344324e-09,85
6,2,16,2,"true","true",64,2,5.99945543262145e-10,85
6,3,2,2,"true","true",32,4,4.45016966870614e-10,85
5,5,1,4,"true","true",64,4,2.03667760579886e-10,85
6,3,16,2,"true","true",256,32,1.83925082483319e-09,85
6,3,4,2,"true","false",32,8,1.40747320987901e-09,85
2,1,16,2,"true","true",512,2,1.14391098920109e-09,85
3,1,4,2,"true","false",256,16,5.38753615206821e-10,85
4,4,1,2,"true","true",128,2,1.28205948495545e-10,85
9,3,1,4,"true","false",64,64,3.25804608276701e-09,85
8,2,4,4,"true","false",256,64,8.51008614313319e-10,85
4,1,8,2,"true","false",64,8,9.78637001670808e-10,85
16,4,4,2,"true","true",1024,2,2.11245506725285e-10,85
15,5,4,2,"true","false",256,256,3.61461413579898e-09,85
4,2,2,4,"true","true",1024,64,2.96055085735983e-10,85
6,3,4,2,"true","false",1024,64,4.87532820572998e-10,85
16,4,2,2,"true","false",1024,1,2.14719679331007e-10,85
4,1,16,2,"true","false",64,4,9.93359106053366e-10,85
15,5,4,2,"true","false",64,8,4.71251798282597e-10,85
4,1,2,4,"true","true",512,32,3.97605453257291e-10,85
3,3,1,4,"true","true",128,8,2.27203265248941e-10,85
8,2,1,2,"true","false",512,2,2.14937716694622e-10,85
6,2,1,4,"true","false",512,4,2.2447219201768e-10,85
3,3,1,4,"true","true",32,4,4.39219852851686e-10,85
6,2,1,4,"true","true",1024,256,1.02946682644866e-09,85
6,2,2,4,"true","true",512,128,1.1365093654752e-09,85
20,5,8,2,"true","true",64,16,9.66438287917677e-10,86
4,1,16,4,"true","true",1024,16,8.69737682233202e-10,86
15,5,8,2,"true","false",256,8,2.89374748623383e-10,86
24,6,4,2,"true","false",128,128,2.61053454688517e-09,86
24,6,4,4,"true","true",64,2,1.45879724923455e-10,86
2,2,1,2,"true","false",512,64,5.10447603293688e-10,86
20,5,4,2,"true","true",64,2,1.50715622973087e-10,86
4,4,1,4,"true","true",256,4,1.25460339973732e-10,86
8,2,4,4,"true","true",128,4,2.0969116777056e-10,86
20,5,1,2,"true","true",1024,2,2.02880872888752e-10,86
24,6,4,2,"true","true",512,32,2.10774068321469e-10,86
6,2,16,2,"true","true",256,128,5.16999647084692e-09,86
1,1,2,2,"true","true",32,2,9.70281586235513e-10,86
4,4,8,2,"true","false",256,1,6.7804944711688e-10,86
8,4,1,4,"true","false",256,256,3.17016685742904e-09,86
15,5,1,2,"true","true",128,16,4.15902118912313e-10,86
2,1,4,4,"true","true",128,16,1.25239517946332e-09,86
2,2,8,4,"true","true",256,128,9.2554102319992e-09,86
4,2,8,4,"true","false",32,32,9.14623321037872e-09,86
3,1,16,2,"true","true",64,1,9.43594248699238e-10,86
12,6,8,2,"true","false",32,32,7.10656797905127e-09,86
3,3,16,2,"true","true",1024,64,2.17084738695396e-09,86
2,2,2,4,"true","true",1024,128,1.00366673401032e-09,86
4,1,4,4,"true","true",128,64,2.32676831366507e-09,86
12,3,1,4,"true","false",512,2,1.84122997893034e-10,86
8,2,8,2,"true","false",128,4,2.9961816235497e-10,86
5,5,8,4,"true","true",32,8,3.54208273804911e-09,86
18,6,8,4,"true","true",128,1,2.7647815585508e-10,86
5,5,16,4,"true","false",128,2,1.40490928852225e-09,86
4,4,8,4,"true","true",512,8,7.06344587692383e-10,86
15,5,8,4,"true","true",512,8,3.06708439024875e-10,86
2,1,4,2,"true","false",256,4,4.71087876484931e-10,86
16,4,1,4,"true","true",256,8,1.61984457264102e-10,86
1,1,2,4,"true","false",64,2,5.21082082627003e-10,86
2,2,4,4,"true","false",128,16,1.69378270019282e-09,86
1,1,16,2,"true","false",128,1,1.99634213754167e-09,86
12,4,8,4,"true","true",256,8,3.01807544456801e-10,86
10,5,16,4,"true","true",256,256,1.59932242921252e-08,86
20,5,2,2,"true","false",512,1,1.67765092196435e-10,86
4,2,2,4,"true","false",512,16,1.8463314509664e-10,86
3,1,4,4,"true","true",1024,512,3.10609608080486e-09,86
3,3,8,4,"true","false",128,128,1.66918198557855e-08,86
12,6,4,4,"true","false",1024,2,2.66399154876255e-10,86
1,1,8,4,"true","true",256,8,1.24773730215911e-09,86
1,1,2,4,"true","false",1024,128,1.43875561709178e-09,86
9,3,2,2,"true","true",256,64,9.68990459448194e-10,86
6,6,8,4,"true","true",256,8,6.3795105233912e-10,86
9,3,1,4,"true","false",128,2,2.0268213729394e-10,86
5,5,16,2,"true","true",256,8,1.39326546295698e-09,86
8,2,8,4,"true","false",32,2,4.38556351534793e-10,86
24,6,1,4,"true","true",512,64,3.73133443128589e-10,87
20,5,2,4,"true","true",256,1,1.57485348583037e-10,87
16,4,4,4,"true","false",1024,64,2.50760751354814e-10,87
6,2,1,4,"true","false",256,8,2.28894629747714e-10,87
6,2,2,4,"true","false",256,32,6.32095193709859e-10,87
2,2,2,4,"true","false",32,2,6.7691199061093e-10,87
6,6,16,2,"true","false",64,32,1.23936566155723e-08,87
6,6,16,2,"true","true",64,64,2.69604219492388e-08,87
12,4,2,4,"true","false",512,4,2.06208482635013e-10,87
2,2,4,4,"true","true",256,64,3.21826477039548e-09,87
2,1,2,4,"true","true",512,2,2.71372389400084e-10,87
6,6,16,2,"true","false",256,1,1.56298565778997e-09,87
9,3,1,2,"true","false",1024,1024,4.10326947229947e-09,87
4,1,8,2,"true","true",1024,16,5.42035618587421e-10,87
4,2,4,4,"true","true",512,128,1.66089432834705e-09,87
8,4,8,2,"true","false",64,1,4.42081246179741e-10,87
4,4,8,2,"true","false",128,128,1.60192878947648e-08,87
12,4,2,2,"true","true",1024,64,3.42288894493774e-10,87
8,2,2,4,"true","false",128,2,2.07897865780861e-10,87
10,5,1,2,"true","false",128,4,1.44753782741611e-10,87
3,3,8,2,"true","true",512,256,9.11222449308458e-09,87
8,2,16,2,"true","true",512,1,6.00992150313345e-10,87
4,1,4,2,"true","false",1024,256,1.21233978629776e-09,87
8,4,8,2,"true","false",1024,4,4.37327828299599e-10,87
3,1,16,2,"true","true",128,2,8.93111919836927e-10,87
6,3,8,2,"true","false",64,8,1.11690566880845e-09,87
6,2,8,4,"true","false",1024,128,9.75347830962398e-10,87
10,5,2,2,"true","true",1024,32,1.61594024453491e-10,87
6,6,1,4,"true","false",64,64,3.04124811449726e-09,87
2,2,8,2,"true","true",1024,64,1.48885986132278e-09,87
2,1,1,2,"true","true",512,8,2.6529382066824e-10,87
12,6,4,4,"true","false",32,16,2.24259411092829e-09,87
4,2,16,2,"true","true",256,16,1.22879910224578e-09,87
18,6,2,4,"true","true",512,4,1.85114345008315e-10,87
4,1,4,4,"true","true",512,4,3.04319992384667e-10,87
6,6,16,4,"true","false",128,32,6.23422676976128e-09,87
4,4,4,4,"true","false",512,8,4.67592926394405e-10,87
8,4,2,4,"true","false",128,2,1.54104644109483e-10,87
6,3,4,2,"true","true",1024,512,3.4630501420084e-09,87
8,4,8,2,"true","true",32,4,1.05944880081529e-09,87
2,2,8,2,"true","false",256,256,1.85514051858658e-08,87
1,1,4,4,"true","false",512,4,8.18436127057397e-10,87
4,4,2,2,"true","true",64,2,2.8171683218341e-10,87
6,6,16,4,"true","false",256,2,1.55370324431864e-09,87
2,1,1,4,"true","true",1024,16,2.52348846887061e-10,87
3,3,8,2,"true","false",512,1,7.20940830060164e-10,87
6,6,1,2,"true","true",256,4,1.20261541207892e-10,87
3,3,16,4,"true","false",64,16,6.70276714811482e-09,87
6,2,4,4,"true","false",1024,1024,4.77918185091555e-09,87
16,4,1,4,"true","false",128,64,1.30325992826592e-09,87
4,2,1,4,"true","false",512,32,2.94721525730784e-10,88
9,3,4,2,"true","false",32,4,5.50157107157429e-10,88
3,3,16,2,"true","true",1024,64,2.17084738695396e-09,88
2,2,2,4,"true","true",1024,128,1.00366673401032e-09,88
2,1,2,2,"true","false",1024,512,2.72470859774906e-09,88
12,6,1,2,"true","true",1024,2,1.57978088075263e-10,88
15,5,1,2,"true","false",32,2,2.66817384109471e-10,88
3,1,4,4,"true","false",32,32,5.97299866874444e-09,88
12,3,1,4,"true","true",32,2,2.46233715795215e-10,88
9,3,2,2,"true","true",1024,32,2.62155538588488e-10,88
6,6,16,2,"true","true",256,4,1.41404426756649e-09,88
8,4,2,4,"true","false",512,2,1.50601065494082e-10,88
4,2,8,4,"true","true",1024,1,6.31611712272269e-10,88
2,2,1,2,"true","true",256,8,1.577629269354e-10,88
16,4,8,4,"true","true",512,64,5.86148191990574e-10,88
24,6,1,2,"true","true",128,2,1.46488879351016e-10,88
2,2,1,2,"true","false",64,4,2.7410221251718e-10,88
16,4,4,2,"true","false",512,256,1.42593885000532e-09,88
18,6,2,2,"true","true",32,2,2.9169839892684e-10,88
2,1,16,2,"true","true",32,4,3.01230870667247e-09,88
8,2,16,4,"true","true",512,256,4.11860911617455e-09,88
8,4,8,2,"true","true",1024,256,2.4076522242659e-09,88
8,4,8,2,"true","false",32,1,4.64971708549334e-10,88
2,2,2,4,"true","true",1024,256,1.98309728198017e-09,88
2,2,4,2,"true","false",64,1,6.39417947060365e-10,88
1,1,4,2,"true","true",1024,32,7.57821478202867e-10,88
20,5,1,4,"true","true",128,16,3.42684865754289e-10,88
8,2,1,4,"true","true",1024,1024,3.59859814380929e-09,88
4,4,2,2,"true","false",64,2,2.78723068898031e-10,88
4,4,16,4,"true","false",256,2,1.66873938604588e-09,88
16,4,16,4,"true","true",128,4,4.36531557763887e-10,88
4,1,16,2,"true","false",1024,2,9.40740913111456e-10,88
3,3,16,4,"true","false",64,1,1.57832958550158e-09,88
6,2,16,2,"true","false",64,32,5.15243816897397e-09,88
12,3,4,4,"true","false",64,32,1.42755869659073e-09,88
20,5,4,2,"true","true",32,8,6.28436403918712e-10,88
12,4,2,4,"true","true",1024,8,2.48069265703602e-10,88
1,1,1,2,"true","false",128,64,2.66912710118774e-09,88
4,2,4,2,"true","false",64,8,8.79968619464663e-10,88
12,4,8,2,"true","false",512,16,3.17900898226888e-10,88
4,4,4,2,"true","false",32,1,5.86790218516645e-10,88
4,2,4,4,"true","false",256,256,6.30582282490269e-09,88
2,1,16,2,"true","false",512,32,1.70283171808277e-09,88
8,2,2,4,"true","false",1024,16,2.52700239653848e-10,88
12,4,2,4,"true","false",1024,16,2.49944546384814e-10,88
20,5,1,2,"true","false",128,2,1.48638036960128e-10,88
8,4,8,2,"true","false",1024,128,1.17928261809423e-09,88
20,5,4,4,"true","true",256,2,1.50501447532656e-10,88
9,3,16,2,"true","true",256,64,2.39674733809088e-09,88
12,3,4,4,"true","true",128,1,1.7535464597347e-10,88
4,1,8,4,"true","true",512,32,5.95925918686657e-10,89
5,5,2,2,"true","true",512,128,1.54208124221661e-09,89
5,5,1,4,"true","true",512,256,1.64382234119537e-09,89
10,5,4,4,"true","false",256,32,6.60682975520979e-10,89
8,4,8,4,"true","true",1024,32,4.44812718054294e-10,89
2,1,2,4,"true","true",32,2,5.06050248809612e-10,89
4,2,2,4,"true","false",32,1,2.64864756800438e-10,89
12,3,16,4,"true","true",32,32,6.47261633854116e-09,89
20,5,1,2,"true","false",1024,256,7.98655188284706e-10,89
12,4,4,4,"true","false",64,2,2.07644275248876e-10,89
9,3,1,2,"true","true",512,64,4.88798504437229e-10,89
12,4,2,4,"true","false",128,4,2.06206092293071e-10,89
4,1,2,4,"true","false",32,16,2.32972653860087e-09,89
9,3,2,4,"true","true",32,4,5.5063596420353e-10,89
9,3,8,4,"true","true",64,8,7.91823937524327e-10,89
9,3,1,4,"true","true",512,8,2.0732643660062e-10,89
5,5,16,4,"true","true",128,8,1.77277060734966e-09,89
20,5,4,2,"true","true",256,128,1.35110145125709e-09,89
3,1,4,2,"true","true",128,1,3.71906762083459e-10,89
16,4,2,4,"true","true",1024,64,2.50693425494252e-10,89
2,2,1,4,"true","true",512,512,3.85509321717958e-09,89
20,5,2,4,"true","true",1024,4,1.88566477335619e-10,89
6,3,4,4,"true","false",128,8,4.42884213353455e-10,89
16,4,8,4,"true","false",64,16,1.01041557550287e-09,89
2,2,16,2,"true","false",512,1,1.50946794095897e-09,89
1,1,16,4,"true","true",256,1,1.99436278807532e-09,89
2,1,1,4,"true","true",32,1,4.21940401307069e-10,89
16,4,1,4,"true","false",32,32,2.4382479243422e-09,89
24,6,16,4,"true","false",256,128,3.67177533912561e-09,89
3,3,1,4,"true","false",32,16,1.57676111821894e-09,89
12,3,8,2,"true","false",512,4,2.72468475016075e-10,89
8,4,2,4,"true","false",128,16,3.99850745200364e-10,89
5,5,8,2,"true","true",1024,2,8.07426440145053e-10,89
3,1,16,2,"true","false",32,16,7.17258351517495e-09,89
12,3,1,4,"true","false",1024,16,2.13706429175111e-10,89
2,2,4,2,"true","true",128,32,3.20115645458401e-09,89
24,6,2,2,"true","true",1024,64,2.59178719251575e-10,89
5,5,8,4,"true","true",32,2,1.20144539279568e-09,89
18,6,1,4,"true","true",512,8,1.74669841232091e-10,89
15,5,4,4,"true","false",1024,64,3.38040461193852e-10,89
12,6,4,4,"true","false",128,32,1.21390879727701e-09,89
3,1,1,2,"true","false",128,16,7.90814063875463e-10,89
6,2,8,4,"true","false",64,1,3.99715426541681e-10,89
6,2,8,4,"true","false",512,16,3.84082244017885e-10,89
20,5,1,2,"true","true",1024,16,1.87925054909137e-10,89
10,5,4,4,"true","true",1024,64,4.3463221599624e-10,89
20,5,2,2,"true","false",256,16,2.11111934486391e-10,89
12,4,4,2,"true","false",64,32,1.72395103851807e-09,89
8,2,8,2,"true","true",256,256,4.64493620048378e-09,89
15,5,16,4,"true","true",32,32,8.04277896068914e-09,89
8,4,4,2,"true","true",128,2,2.55124163722724e-10,90
24,6,16,2,"true","true",256,2,4.66933781190679e-10,90
3,3,1,4,"true","true",256,128,1.65102757873675e-09,90
3,1,4,4,"true","true",256,2,3.68266588950677e-10,90
2,2,8,4,"true","true",512,128,4.75074936480919e-09,90
6,6,1,2,"true","false",64,1,1.27347241011366e-10,90
4,2,8,2,"true","false",64,32,4.69050271776691e-09,90
16,4,2,2,"true","false",1024,16,1.97964164546419e-10,90
6,6,16,4,"true","true",256,2,1.58746242315744e-09,90
12,4,1,2,"true","false",512,256,1.64303436615581e-09,90
2,1,2,2,"true","true",128,64,2.67823753720511e-09,90
4,4,8,4,"true","false",512,16,6.90872320738267e-10,90
4,4,4,4,"true","false",64,16,2.52981720043291e-09,90
16,4,8,4,"true","true",64,2,2.37362523333752e-10,90
2,2,4,2,"true","false",32,8,3.20921175727751e-09,90
16,4,8,4,"true","true",32,2,3.62449512046244e-10,90
12,6,4,4,"true","false",512,64,7.30325695438875e-10,90
3,1,1,4,"true","true",512,4,3.24348659265426e-10,90
12,3,16,2,"true","false",128,4,4.33468505759009e-10,90
2,2,2,2,"true","false",32,16,3.68331246655674e-09,90
1,1,1,4,"true","true",512,1,2.41006444423349e-10,90
3,3,8,2,"true","true",1024,512,1.04517474458767e-08,90
12,4,2,2,"true","true",1024,32,2.46750261453712e-10,90
9,3,2,4,"true","false",1024,4,2.70723980677515e-10,90
10,5,2,2,"true","true",32,4,3.84272421076834e-10,90
1,1,1,4,"true","true",512,16,2.31027864597958e-10,90
3,1,16,4,"true","true",32,32,1.39990744723615e-08,90
12,4,1,2,"true","false",1024,256,9.31091113659478e-10,90
4,2,16,4,"true","false",64,4,1.25523752441293e-09,90
6,2,8,4,"true","true",128,4,3.84481451115078e-10,90
12,6,1,2,"true","true",256,64,7.46985117625055e-10,90
18,6,4,4,"true","true",64,16,8.30513927206901e-10,90
1,1,1,2,"true","true",1024,512,2.73402012380096e-09,90
6,2,4,4,"true","true",1024,16,3.28409819019248e-10,90
6,2,4,2,"true","true",1024,4,3.16954117092656e-10,90
3,1,2,4,"true","false",1024,1,3.88371247649234e-10,90
6,3,16,4,"true","true",64,32,6.76881350442414e-09,90
20,5,2,2,"true","true",128,128,2.63351336570125e-09,90
6,2,16,2,"true","false",256,128,5.16240291170811e-09,90
9,3,2,2,"true","false",256,2,2.2178206719278e-10,90
10,5,16,2,"true","false",64,32,6.16212209514899e-09,90
18,6,8,2,"true","true",512,128,1.46897950988594e-09,90
8,4,16,2,"true","false",512,4,9.03886838495884e-10,90
6,3,16,4,"true","false",128,8,1.08286561875329e-09,90
12,3,8,4,"true","true",256,1,2.6352499439942e-10,90
6,3,4,4,"true","false",512,256,2.89948010922234e-09,90
24,6,16,4,"true","true",256,4,4.64304840426022e-10,90
4,4,4,2,"true","true",1024,512,6.42918427534544e-09,90
6,6,2,4,"true","false",64,4,4.03074829614868e-10,90
20,5,2,4,"true","false",128,32,6.30741837012205e-10,90
2,2,1,2,"true","true",256,2,1.56511637289816e-10,91
24,6,8,2,"true","false",32,8,9.20302395732629e-10,91
2,2,1,4,"true","false",32,16,1.85127082499803e-09,91
15,5,1,4,"true","false",512,32,2.55375453504225e-10,91
6,3,16,2,"true","true",128,64,6.75310906896127e-09,91
5,5,1,4,"true","true",512,512,3.21905487216733e-09,91
24,6,1,2,"true","true",32,1,1.64609210903963e-10,91
8,2,16,2,"true","false",256,128,3.90225668456597e-09,91
2,2,4,4,"true","true",32,16,6.27307802537167e-09,91
1,1,4,4,"true","true",1024,4,7.82498314029531e-10,91
2,1,2,2,"true","false",64,32,2.69423789575974e-09,91
3,1,4,4,"true","false",512,8,3.70429907815523e-10,91
1,1,4,2,"true","false",256,8,8.49043493039006e-10,91
8,2,8,2,"true","true",64,64,4.72047733685356e-09,91
2,1,2,2,"true","false",1024,32,2.53406403913225e-10,91
6,6,2,2,"true","true",512,128,1.5623346257509e-09,91
4,4,8,4,"true","true",256,2,6.5028548080847e-10,91
4,2,8,2,"true","false",1024,4,5.70872657010813e-10,91
8,4,2,4,"true","false",128,2,1.54104644109483e-10,91
24,6,1,4,"true","true",1024,16,1.77814945310949e-10,91
6,3,4,2,"true","false",1024,4,3.18866644400685e-10,91
15,5,16,2,"true","false",64,8,1.18342420508266e-09,91
4,1,4,2,"true","false",256,16,3.95237403679542e-10,91
12,6,4,2,"true","false",64,16,1.20737592113231e-09,91
16,4,8,4,"true","true",128,32,1.0043500602449e-09,91
4,4,8,2,"true","true",512,64,2.0761411097739e-09,91
5,5,2,4,"true","true",1024,4,3.07650836757465e-10,91
4,4,16,4,"true","false",64,2,1.2499194430142e-09,91
4,2,2,2,"true","false",64,64,3.78567437914412e-09,91
15,5,4,4,"true","true",128,32,8.4194759678285e-10,91
4,4,16,4,"true","true",128,16,3.26687766513167e-09,91
12,6,2,2,"true","true",1024,8,1.56324895443945e-10,91
20,5,16,4,"true","false",256,2,4.7141660267164e-10,91
8,4,16,4,"true","true",256,32,1.83202308353703e-09,91
3,3,16,4,"true","false",32,32,2.59072257158515e-08,91
9,3,16,4,"true","true",64,4,7.90168881338234e-10,91
20,5,16,4,"true","true",128,4,4.14036334248031e-10,91
8,2,4,2,"true","false",128,128,3.12317187386945e-09,91
8,4,16,2,"true","true",32,32,1.20608068682829e-08,91
24,6,2,2,"true","true",128,16,3.30645105743841e-10,91
12,3,4,4,"true","false",1024,4,2.15378416992593e-10,91
4,2,4,2,"true","true",64,4,5.06118913962817e-10,91
18,6,1,4,"true","true",512,4,1.68531742110362e-10,91
9,3,2,2,"true","false",128,4,2.24860344644107e-10,91
12,4,4,2,"true","true",256,256,3.63652324264131e-09,91
2,1,16,2,"true","true",256,256,2.08506239202025e-08,91
24,6,1,4,"true","false",32,8,6.05435771244567e-10,91
4,4,16,4,"true","false",256,128,1.39833577438983e-08,91
3,1,1,2,"true","true",1024,16,3.35263434439391e-10,91
24,6,2,2,"true","false",256,128,1.3375177268578e-09,91
5,5,4,2,"true","true",128,32,2.37222439674447e-09,92
4,2,1,4,"true","false",1024,512,1.98056341874628e-09,92
3,3,1,2,"true","false",32,4,4.4939150381745e-10,92
16,4,4,4,"true","false",512,128,7.19901978532179e-10,92
6,6,4,2,"true","true",512,64,1.37594347616885e-09,92
20,5,2,4,"true","false",256,4,1.49834652638032e-10,92
3,3,16,4,"true","true",32,16,1.3081417267453e-08,92
8,2,1,4,"true","false",64,4,2.76691227301174e-10,92
16,4,4,2,"true","true",128,8,2.14951267327544e-10,92
